chunk_id,text,source_type,label
lidl_plus_reviews_102,"| Lidl Plus
1968a88a-38f4-4e79-8362-0e6bd351da46 | The coupons load instantly and scan without issues. | Lidl Plus
5d4fe041-47b3-4cb7-98c6-e575bab5c073 | Functional but slow. I often have to restart it before shopping.",review,
lidl_plus_reviews_103,"| Lidl Plus
eeed1e7d-cc20-4703-91ad-a39a850444c0 | Easy to use and full of good deals. What else could you ask for? | Lidl Plus
0d3b168c-51df-4a86-a3e5-de9d06348920 | The app is glitchy and slow.",review,
lidl_plus_reviews_104,"Not worth the hassle honestly. | Lidl Plus
81c6d67a-8dc7-408b-87d7-3a467dab02ac | It's okay. Sometimes works, sometimes doesn't.",review,
lidl_plus_reviews_105,"Average experience. | Lidl Plus
accb6e95-befa-46a6-bb0d-eef7228fd03d | The personalised coupons are a lovely touch. Very relevant offers.",review,
lidl_plus_reviews_106,"| Lidl Plus
321f5320-0b54-455a-a8bb-7f28a01ff2f5 | Works well. Only issue is that it sometimes logs me out unexpectedly. | Lidl Plus
3af6581e-d177-4875-b613-115abf6a66bd | Never had a coupon refused at checkout.",review,
lidl_plus_reviews_107,"Reliable and great. | Lidl Plus
af438713-d213-4cb4-acdb-72456d7a3354 | Lidl nailed this app. Clean design and real savings.",review,
lidl_plus_reviews_108,"| Lidl Plus
18d9bce1-155f-4573-9c3e-71b48dba495d | Perfect app for Lidl regulars. Absolutely worth having. | Lidl Plus
1eda7717-417c-41c5-ab8a-b90b87471382 | Great value app.",review,
lidl_plus_reviews_109,"Worked perfectly most of the time. Occasional freezing. | Lidl Plus
9f71dd3d-233a-4123-9916-80ee17b860c7 | The bakery coupon alone makes this app worth downloading.",review,
lidl_plus_reviews_110,"| Lidl Plus
7e7ab59e-2ced-4d1d-9c1f-f0601c4ee2d7 | App takes too long to load. No good in a busy store environment. | Lidl Plus
9bd37408-d5e9-410c-8737-260d2e4a092f | Worst update ever.",review,
lidl_plus_reviews_111,"Completely broke the app for me. | Lidl Plus
beef3137-3340-4240-b3a3-e6168db3ae7d | The app is intuitive and the savings are worth it. | Lidl Plus
be719648-5e0e-46f8-a5ae-6140c6a393d8 | Great value app.",review,
lidl_plus_reviews_112,"Worked perfectly most of the time. Occasional freezing. | Lidl Plus
0a4db6b0-f2d3-47cb-8eb9-311c5893e5bf | Good app with some great features.",review,
lidl_plus_reviews_113,"The coupon variety could be improved. | Lidl Plus
6f2b5c72-4206-484a-86db-cbbd9f512500 | One of the best grocery loyalty apps available. Top marks.",review,
lidl_plus_reviews_114,"| Lidl Plus
0308863d-f544-4f26-aa3d-fd45fc361421 | Broke after latest update. Can't even open it now. | Lidl Plus
37fe4df0-5ef0-499a-b104-250e5d82fb91 | Nice loyalty scheme.",review,
lidl_plus_reviews_115,"App performs well most days. Occasional hiccups. | Lidl Plus
984557a2-dde8-43d6-9b29-5585dcdb988f | Absolutely love this app.",review,
lidl_plus_reviews_116,"Makes every Lidl trip better. | Lidl Plus
f7e9c9d8-5d2e-4374-98cb-8685479c5b12 | Crashed twice in one shopping trip. Not reliable at all.",review,
lidl_plus_reviews_117,"| Lidl Plus
99b20c96-2001-436c-a745-16a60af7dc18 | Really good app. The interface is clean and simple to navigate. | Lidl Plus
6bcc5e94-98ce-4efa-a75d-38bf746495a3 | Acceptable app.",review,
lidl_plus_reviews_118,"The coupon variety is limited in my area. | Lidl Plus
a81596ed-03a1-4307-8fa0-b5b2ba01a5c5 | The app just keeps getting better. Great updates recently.",review,
lidl_plus_reviews_119,"| Lidl Plus
4d057e0b-e074-4204-baf1-d10f5722343a | The offers are alright but the app design isn't great. | Lidl Plus
ec637e1f-976a-4fd2-87b9-d87b26764186 | The coupons disappear before I can use them. Very annoying.",review,
lidl_plus_reviews_120,"| Lidl Plus
6c2546e5-cd59-4220-87b7-6a6ba92ad3f3 | Simple, reliable and genuinely rewarding. | Lidl Plus
66a61707-d850-4065-bb4b-032828d872b5 | One of the most useful apps on my phone. Saving money weekly.",review,
lidl_plus_reviews_121,"| Lidl Plus
1209e7db-d2ca-49d5-8853-774755c27a6b | Good experience overall. Would rate 5 if notifications were more customisable. | Lidl Plus
d2b5320a-2036-4451-9811-ee9a6f6d24e6 | I've contacted support 3 times.",review,
lidl_plus_reviews_122,"Still not resolved. | Lidl Plus
93684b6f-c055-4e48-96bc-cc0542aa9c6e | Good app, love the discounts. Sometimes the QR code takes a few tries to scan.",review,
lidl_plus_reviews_123,"| Lidl Plus
0b01d9cc-3f9f-4c23-85c2-c46e76a0b703 | Great value app. Worked perfectly most of the time. Occasional freezing.",review,
lidl_plus_reviews_124,"| Lidl Plus
b4fa55dd-a22d-4b22-ab51-48f5290dfa13 | Three stars because it saves me some money but is buggy. | Lidl Plus
c5e55710-e7b8-4be9-b333-45e612b37a37 | Solid app with good offers. I'd love more variety in the available coupons.",review,
lidl_plus_reviews_125,"| Lidl Plus
79aabe33-8366-49b8-b3f7-2452114d0e00 | The bakery coupon alone makes this app worth downloading. | Lidl Plus
8959e680-5788-41be-b819-0d4402d542b7 | I've been unable to log in for weeks. Support hasn't helped.",review,
lidl_plus_reviews_126,"| Lidl Plus
f6298b48-4624-464c-8516-8a820a3ad5a3 | The bakery coupon alone makes this app worth downloading. | Lidl Plus
98eb997f-0bd5-4efd-8f8e-e0966191a3cc | One of the best grocery loyalty apps available. Top marks.",review,
lidl_plus_reviews_127,"| Lidl Plus
4750a4f2-0603-485f-b758-f0e86bad9ff4 | Generally excellent. One time a voucher didn't apply correctly. | Lidl Plus
15981dcb-bb2e-4978-9c7c-101f83ba5500 | Not bad but not great either.",review,
lidl_plus_reviews_128,"The offers could be more varied. | Lidl Plus
7c5aa536-2dae-4647-b563-1d4a58a67031 | It's okay. Sometimes works, sometimes doesn't.",review,
lidl_plus_reviews_129,"Average experience. | Lidl Plus
42e1baee-8209-4517-8d7f-8fc507689f88 | Hit and miss experience. Some weeks great offers, other weeks not so much.",review,
lidl_plus_reviews_130,"| Lidl Plus
f1876102-a2e3-458f-a200-0ad5c67eba45 | Great discounts available. App is smooth except for occasional lag. | Lidl Plus
55b4880e-e9ff-43d4-a3d8-400e907582b8 | Complete disaster.",review,
lidl_plus_reviews_131,"App crashes every time I open it. | Lidl Plus
e7d39916-6b1b-419f-b8eb-848994044eeb | Best loyalty app I've ever used. Simple and rewarding.",review,
lidl_plus_reviews_132,"| Lidl Plus
cb8269e6-7f40-45be-8dc5-f8bd0aa8d85c | Brilliant offers and a smooth app. Totally recommend. | Lidl Plus
973c313b-a815-4228-b3a7-8ece872e17b7 | Good loyalty app.",review,
lidl_plus_reviews_133,"I use it weekly. Just wish offers were more personalised. | Lidl Plus
aee18854-5a64-4e3d-944b-b40abbcfe5ef | Unusable.",review,
lidl_plus_reviews_134,"Crashes before I can even scan anything. | Lidl Plus
898f9e07-4b59-4f66-b966-c6c2df1c3e06 | A must-have for anyone who shops at Lidl regularly. | Lidl Plus
dc0b15de-ad5b-49e3-8ee5-c6440ecf6adb | Love the recipes section too.",review,
lidl_plus_reviews_135,"Great bonus feature. | Lidl Plus
cf333420-472f-45ef-a6c9-a5620d7ed22b | Hit and miss experience. Some weeks great offers, other weeks not so much.",review,
lidl_plus_reviews_136,"| Lidl Plus
f49015d3-84ef-4ed6-b701-96eca084aaa0 | Had a coupon not apply and lost the saving with no way to reclaim it. | Lidl Plus
0249e2b8-0505-4d2b-b955-82fca088157a | Works perfectly in all my local Lidl stores. No problems ever.",review,
lidl_plus_reviews_137,"| Lidl Plus
f9dc158e-3a49-45d8-856d-5dae8482ea73 | Really helpful for budgeting. Would be 5 stars if performance was more consistent. | Lidl Plus
7891c60e-ba58-4f7e-9df4-3ab95870fe39 | Okay app.",review,
lidl_plus_reviews_138,"Would benefit from being more stable and having better offers. | Lidl Plus
c1e6ff54-9db6-43c2-9e84-e73f33905280 | The offers are always relevant and the app is lightning fast. | Lidl Plus
5a518b4d-2dc8-47dd-bad3-74901af8e3cb | Crashed twice in one shopping trip.",review,
lidl_plus_reviews_139,"Not reliable at all. | Lidl Plus
ca273b41-79c2-46ca-a548-8e1c93272271 | Absolutely love this app. Makes every Lidl trip better.",review,
lidl_plus_reviews_140,"| Lidl Plus
15022218-af50-439b-af16-d18548212c7d | Love the Tuesday special offers. This app makes shopping fun. | Lidl Plus
f9ef6dd2-8e18-43bd-a944-dbba0821d937 | Quick, clean and full of great deals.",review,
lidl_plus_reviews_141,"Can't fault it. | Lidl Plus
6c796966-34f9-433e-a1c2-e5f28a36e141 | Simple, reliable and genuinely rewarding. | Lidl Plus
12ce32c7-e4b6-4ef9-b18d-5a3f5e0bec82 | The scratch cards are fun and the rewards are genuinely useful.",review,
lidl_plus_reviews_142,"| Lidl Plus
18646947-7203-4a1d-a802-52178fd456ef | Good loyalty app. I save money most weeks. Some technical hiccups now and then.",review,
lidl_plus_reviews_143,"| Lidl Plus
55db6755-9443-408a-a18e-1eecfdbf5f40 | A fantastic loyalty programme delivered via a great app. | Lidl Plus
6c3e1d0c-f486-4b3b-9d49-82af528adee8 | Acceptable app. The coupon variety is limited in my area.",review,
lidl_plus_reviews_144,"| Lidl Plus
f7158a3b-2ca7-4bdc-bab8-48cb6f63e17d | The app just keeps getting better. Great updates recently. | Lidl Plus
532634d3-40b7-4781-8750-698622faf010 | The app just keeps getting better.",review,
lidl_plus_reviews_145,"Great updates recently. | Lidl Plus
7a7052f0-cb48-41e2-a97b-33a1132b24b1 | Good app. The discounts are real and helpful.",review,
lidl_plus_reviews_146,"Slight lag sometimes. | Lidl Plus
27a9dd39-0d13-4c5c-bd5c-fc871062da4f | The idea is great but execution needs more work. | Lidl Plus
7a605eca-5cf2-47c5-bcc6-83f94615968f | Loads of useful coupons every week.",review,
lidl_plus_reviews_147,"Totally worth it. | Lidl Plus
4a5dd3dd-3a96-44f4-b819-e7b6ad9bd60e | One of the best grocery loyalty apps available. Top marks.",review,
lidl_plus_reviews_148,"| Lidl Plus
f1cf9503-22ea-4469-9d91-c1ba2be38f63 | The Plus card has saved me so much money. I love Lidl! | Lidl Plus
de7445bb-122f-47ed-9f4d-dec309dfb02f | The scan and save feature is fantastic.",review,
lidl_plus_reviews_149,"Quick and easy. | Lidl Plus
266705e6-e0a3-4272-a9ee-88cca6f2e832 | Useful app overall. Coupons work most of the time.",review,
lidl_plus_reviews_150,"Just had a couple of issues. | Lidl Plus
c08c49a1-ad60-4060-82e3-d1ecda36c7c8 | Fast, functional, and full of savings. | Lidl Plus
64485b07-6a27-4088-ba1d-d438fef84898 | The personalised coupons are a lovely touch.",review,
lidl_plus_reviews_151,"Very relevant offers. | Lidl Plus
2172f84c-65f6-4570-8047-5a3ca94f7b8a | Super handy app. Always have a coupon ready at checkout.",review,
lidl_plus_reviews_152,"| Lidl Plus
9961779f-2b28-4e04-9986-e2862033e48c | Nice app with genuine savings. The UI could be slightly more intuitive. | Lidl Plus
b3bfb41c-ac58-4607-9cdc-3895ffb39ef4 | The dynamic prices feature is a game changer!",review,
lidl_plus_reviews_153,"| Lidl Plus
1d275ff6-9a52-4625-9022-1fd1dcdd244c | I use it every single week. Wouldn't shop at Lidl without it. | Lidl Plus
0fac8ec0-13ac-4c63-ad3d-6cc656d0de4d | Five stars easily.",review,
lidl_plus_reviews_154,"The value you get from the coupons is unreal. | Lidl Plus
e365e698-62ec-4c68-99ba-abb6ad96d89c | I check this app before every shopping trip. It's a must.",review,
lidl_plus_reviews_155,"| Lidl Plus
9ee88e48-d0ab-4280-be34-5f31df5d6b27 | One of the most useful apps on my phone. Saving money weekly. | Lidl Plus
bfc8cabc-689e-4212-a56e-15299dcb2245 | I save money every single shop.",review,
lidl_plus_reviews_156,"This app is brilliant. | Lidl Plus
2c928a45-6454-42dd-860f-45514bdd34cc | Do not download. This app is a complete mess.",review,
lidl_plus_reviews_157,"| Lidl Plus
a22c0660-e086-4290-8d5f-e073898cd6c7 | Perfect app for Lidl regulars. Absolutely worth having. | Lidl Plus
ad059a2f-a767-444c-9565-94033553a122 | The app just keeps getting better.",review,
lidl_plus_reviews_158,"Great updates recently. | Lidl Plus
88599b4e-2d34-4827-b772-d350921a9104 | The plus card works great and the app never crashes on me. | Lidl Plus
51f4db79-da90-478b-a73e-fc441eb8587a | Good loyalty app.",review,
lidl_plus_reviews_159,"I use it weekly. Just wish offers were more personalised. | Lidl Plus
f52208a0-439c-44b0-9a3d-09c2e30390b8 | My weekly Lidl run wouldn't be the same without this app.",review,
lidl_plus_reviews_160,"| Lidl Plus
339bd551-306f-4fa3-aef2-5167440dbcf5 | Works great at all Lidl stores I visit. Highly recommended. | Lidl Plus
0b914b7b-74cf-4982-9d4c-25011ef208d2 | Couldn't redeem a single coupon.",review,
lidl_plus_reviews_161,"Absolute waste of time. | Lidl Plus
cf5445e9-91db-43ae-bb6a-a223b7179cb9 | I check this app before every shopping trip. It's a must.",review,
lidl_plus_reviews_162,"| Lidl Plus
cff58d05-20ff-4541-9a10-bf37f0f7a06f | The Plus card has saved me so much money. I love Lidl! | Lidl Plus
c0dda095-63af-4938-8259-f0b7a0c10dbd | The app just keeps getting better.",review,
lidl_plus_reviews_163,"Great updates recently. | Lidl Plus
e5010bbe-14fa-4aae-8c14-29e57bc4f5ed | Never had a coupon refused at checkout. Reliable and great.",review,
lidl_plus_reviews_164,"| Lidl Plus
a240ac2d-c61d-460b-87ad-e95bf869becc | Useful and generally reliable. Would love more exclusive offers for plus members. | Lidl Plus
cc87e9ed-ec21-4026-abe2-d3ef82266040 | Effortless to use.",review,
lidl_plus_reviews_165,"Scan and save. Simple as that. | Lidl Plus
bd233467-e1a7-4a66-8cf2-66a7c5fc3139 | I can track all my savings which is a nice touch.",review,
lidl_plus_reviews_166,"| Lidl Plus
f574b17d-afb2-4ac7-9037-7b2b5499ce43 | Simple, reliable and genuinely rewarding. | Lidl Plus
29e707cb-a002-444f-800f-a08e13eebce7 | The layout is clean and modern. Coupons work every time.",review,
lidl_plus_reviews_167,"| Lidl Plus
694fe564-3bfe-4957-8ee7-8aa377e28d59 | Middling. Love the concept but frustrated by the bugs. | Lidl Plus
31712682-48fa-4df1-b02b-7debd3ed4348 | Love it!",review,
lidl_plus_reviews_168,"The special Wednesday deals are my favourite. | Lidl Plus
52494314-5f97-4b3b-a9fc-aa494946d08c | Really like the concept. Execution is good with some room for improvement.",review,
lidl_plus_reviews_169,"| Lidl Plus
ef5dd3d9-b18f-46e6-85f0-e825ca119a64 | Lidl Plus is the best thing Lidl has done. Incredible value. | Lidl Plus
d2873cc8-2d85-4098-a33f-a25f174fd34d | The bakery coupon alone makes this app worth downloading.",review,
lidl_plus_reviews_170,"| Lidl Plus
62bc3eba-b07c-4a5a-b610-ce731e038728 | Saves me money and shows me what's on offer. | Lidl Plus
f11b8e00-4148-4630-8ff4-40206afe073e | Easy to use and full of good deals. What else could you ask for?",review,
lidl_plus_reviews_171,"| Lidl Plus
0411fb91-5abf-44ed-9315-9165abc0f787 | My whole household uses this app now. Great for families. | Lidl Plus
1f472c45-a366-4b17-aea5-ff798e153124 | The scan and save feature is fantastic.",review,
lidl_plus_reviews_172,"Quick and easy. | Lidl Plus
831e103a-c03f-4f3b-9776-52772747932b | Middling. Love the concept but frustrated by the bugs.",review,
lidl_plus_reviews_173,"| Lidl Plus
da64b5d6-05c9-44f1-98b8-56d80dde9642 | Good experience overall. Would rate 5 if notifications were more customisable. | Lidl Plus
21834b93-c261-480b-993f-0c45b2493c8a | Love the savings but wish the app would remember my preferences better.",review,
lidl_plus_reviews_174,"| Lidl Plus
445889ff-f001-4dbc-bce6-469c2e94cd65 | A must-have for anyone who shops at Lidl regularly. | Lidl Plus
9c95711e-566a-403a-a496-485ce7b0551a | Best supermarket app out there. The weekly offers are amazing.",review,
